championship,round,date,time,day_of_week,home_team,away_team,winner,stadium,home_team_score,away_team_score,home_team_region,away_team_region,winner_region
2020,9,09/09/2020,21:30,Quarta-Feira,Fluminense,Flamengo,Flamengo,Maracana,1,2,RJ,RJ,RJ
2020,9,09/09/2020,21:30,Quarta-Feira,Santos,Atletico-MG,Santos,Vila Belmiro,3,1,SP,MG,SP
2020,9,10/09/2020,19:15,Quinta-Feira,Corinthians,Palmeiras,Palmeiras,Neo Quimica Arena,0,2,SP,SP,SP
2020,9,10/09/2020,19:15,Quinta-Feira,Internacional,Ceara,Internacional,Beira Rio,2,0,RS,CE,RS
2020,9,10/09/2020,19:15,Quinta-Feira,Bahia,Gremio,Gremio,Pituacu,0,2,BA,RS,RS
2020,9,10/09/2020,21:00,Quinta-Feira,Vasco,Atletico-GO,Atletico-GO,Sao Januario,1,2,RJ,GO,GO
2020,10,12/09/2020,16:30,Sabado,Athletico-PR,Coritiba,Athletico-PR,Arena da Baixada,1,0,PR,PR,PR
2020,10,12/09/2020,19:00,Sabado,Santos,Sao Paulo,-,Vila Belmiro,2,2,SP,SP,-
2020,10,13/09/2020,16:00,Domingo,Fluminense,Corinthians,Fluminense,Maracana,2,1,RJ,SP,RJ
2020,10,13/09/2020,16:00,Domingo,Gremio,Fortaleza,-,Arena do Gremio,1,1,RS,CE,-
2020,10,13/09/2020,18:00,Domingo,Atletico-MG,Bragantino,Atletico-MG,Mineirao,2,1,MG,SP,MG
2020,10,13/09/2020,18:00,Domingo,Bahia,Atletico-GO,Atletico-GO,Pituacu,0,1,BA,GO,GO
2020,10,13/09/2020,18:00,Domingo,Ceara,Flamengo,Ceara,Castelao,2,0,CE,RJ,CE
2020,10,13/09/2020,18:00,Domingo,Goias,Internacional,Goias,Serrinha,1,0,GO,RS,GO
2020,10,13/09/2020,19:45,Domingo,Palmeiras,Sport,-,Allianz Parque,2,2,SP,PE,-
2020,10,13/09/2020,20:30,Domingo,Botafogo-RJ,Vasco,Vasco,Nilton Santos (Engenhao),2,3,RJ,RJ,RJ
2020,11,26/08/2020,19:00,Quarta-Feira,Sao Paulo,Athletico-PR,Sao Paulo,Morumbi,1,0,SP,PR,SP
2020,11,16/09/2020,21:30,Quarta-Feira,Corinthians,Bahia,Corinthians,Neo Quimica Arena,3,2,SP,BA,SP
2020,11,19/09/2020,19:00,Sabado,Bragantino,Ceara,Bragantino,Nabi Abi Chedid,4,2,SP,CE,SP
2020,11,19/09/2020,19:00,Sabado,Fortaleza,Internacional,Fortaleza,Castelao,1,0,CE,RS,CE
2020,11,19/09/2020,21:00,Sabado,Atletico-GO,Atletico-MG,Atletico-MG,Olimpico Monumental,3,4,GO,MG,MG
2020,11,20/09/2020,16:00,Domingo,Gremio,Palmeiras,-,Arena do Gremio,1,1,RS,SP,-
2020,11,20/09/2020,16:00,Domingo,Coritiba,Vasco,Coritiba,Couto Pereira,1,0,PR,RJ,PR
2020,11,20/09/2020,18:15,Domingo,Botafogo-RJ,Santos,-,Nilton Santos (Engenhao),0,0,RJ,SP,-
2020,11,20/09/2020,20:30,Domingo,Sport,Fluminense,Sport,Ilha do Retiro,1,0,PE,RJ,PE
2020,11,13/10/2020,18:00,Terça-Feira,Flamengo,Goias,Flamengo,Maracana,2,1,RJ,GO,RJ
2020,12,23/09/2020,21:30,Quarta-Feira,Sport,Corinthians,Sport,Ilha do Retiro,1,0,PE,SP,PE
2020,12,26/09/2020,19:00,Sabado,Internacional,Sao Paulo,-,Beira Rio,1,1,RS,SP,-
2020,12,26/09/2020,19:00,Sabado,Athletico-PR,Bahia,Athletico-PR,Arena da Baixada,1,0,PR,BA,PR
2020,12,26/09/2020,21:00,Sabado,Atletico-MG,Gremio,Atletico-MG,Mineirao,3,1,MG,RS,MG
2020,12,27/09/2020,11:00,Domingo,Vasco,Bragantino,-,Sao Januario,1,1,RJ,SP,-
2020,12,27/09/2020,16:00,Domingo,Palmeiras,Flamengo,-,Allianz Parque,1,1,SP,RJ,-
2020,12,27/09/2020,18:15,Domingo,Ceara,Goias,-,Castelao,2,2,CE,GO,-
2020,12,27/09/2020,18:15,Domingo,Atletico-GO,Botafogo-RJ,-,Olimpico Monumental,1,1,GO,RJ,-
2020,12,27/09/2020,20:30,Domingo,Santos,Fortaleza,-,Vila Belmiro,1,1,SP,CE,-
2020,12,28/09/2020,20:00,Segunda-Feira,Fluminense,Coritiba,Fluminense,Nilton Santos (Engenhao),4,0,RJ,PR,RJ
2020,13,03/10/2020,17:00,Sabado,Gremio,Internacional,-,Arena do Gremio,1,1,RS,RS,-
2020,13,03/10/2020,19:00,Sabado,Palmeiras,Ceara,Palmeiras,Allianz Parque,2,1,SP,CE,SP
2020,13,03/10/2020,21:00,Sabado,Bragantino,Corinthians,-,Nabi Abi Chedid,0,0,SP,SP,-
2020,13,04/10/2020,11:00,Domingo,Botafogo-RJ,Fluminense,-,Nilton Santos (Engenhao),1,1,RJ,RJ,-
2020,13,04/10/2020,16:00,Domingo,Flamengo,Athletico-PR,Flamengo,Maracana,3,1,RJ,PR,RJ
2020,13,04/10/2020,16:00,Domingo,Coritiba,Sao Paulo,-,Couto Pereira,1,1,PR,SP,-
2020,13,04/10/2020,18:15,Domingo,Bahia,Sport,Sport,Pituacu,1,2,BA,PE,PE
2020,13,04/10/2020,18:15,Domingo,Fortaleza,Atletico-GO,-,Castelao,0,0,CE,GO,-
2020,13,04/10/2020,18:15,Domingo,Goias,Santos,Santos,Serrinha,2,3,GO,SP,SP
2020,13,04/10/2020,20:30,Domingo,Atletico-MG,Vasco,Atletico-MG,Mineirao,4,1,MG,RJ,MG
2020,14,07/10/2020,19:00,Quarta-Feira,Corinthians,Santos,-,Neo Quimica Arena,1,1,SP,SP,-
2020,14,07/10/2020,19:15,Quarta-Feira,Flamengo,Sport,Flamengo,Maracana,3,0,RJ,PE,RJ
2020,14,07/10/2020,19:15,Quarta-Feira,Gremio,Coritiba,Gremio,Arena do Gremio,2,1,RS,PR,RS
2020,14,07/10/2020,19:15,Quarta-Feira,Bahia,Vasco,Bahia,Pituacu,3,0,BA,RJ,BA
2020,14,07/10/2020,20:30,Quarta-Feira,Sao Paulo,Atletico-GO,Sao Paulo,Morumbi,3,0,SP,GO,SP
2020,14,07/10/2020,20:30,Quarta-Feira,Goias,Fluminense,Fluminense,Serrinha,2,4,GO,RJ,RJ
2020,14,07/10/2020,21:30,Quarta-Feira,Botafogo-RJ,Palmeiras,Botafogo-RJ,Nilton Santos (Engenhao),2,1,RJ,SP,RJ
2020,14,07/10/2020,21:30,Quarta-Feira,Fortaleza,Atletico-MG,Fortaleza,Castelao,2,1,CE,MG,CE
2020,14,08/10/2020,19:00,Quinta-Feira,Athletico-PR,Ceara,-,Arena da Baixada,0,0,PR,CE,-
2020,14,08/10/2020,21:00,Quinta-Feira,Bragantino,Internacional,Internacional,Nabi Abi Chedid,0,2,SP,RS,RS
2020,15,10/10/2020,17:00,Sabado,Vasco,Flamengo,Flamengo,Sao Januario,1,2,RJ,RJ,RJ
2020,15,10/10/2020,19:00,Sabado,Palmeiras,Sao Paulo,Sao Paulo,Allianz Parque,0,2,SP,SP,SP
2020,15,10/10/2020,19:00,Sabado,Coritiba,Fortaleza,-,Couto Pereira,0,0,PR,CE,-
2020,15,10/10/2020,21:00,Sabado,Atletico-MG,Goias,Atletico-MG,Mineirao,3,0,MG,GO,MG
2020,15,11/10/2020,16:00,Domingo,Fluminense,Bahia,Fluminense,Maracana,1,0,RJ,BA,RJ
2020,15,11/10/2020,16:00,Domingo,Santos,Gremio,Santos,Vila Belmiro,2,1,SP,RS,SP
2020,15,11/10/2020,18:15,Domingo,Sport,Botafogo-RJ,Botafogo-RJ,Ilha do Retiro,1,2,PE,RJ,RJ
2020,15,11/10/2020,18:15,Domingo,Atletico-GO,Bragantino,Atletico-GO,Olimpico Monumental,2,1,GO,SP,GO
2020,15,11/10/2020,20:30,Domingo,Internacional,Athletico-PR,Internacional,Beira Rio,2,1,RS,PR,RS
2020,15,11/10/2020,20:30,Domingo,Ceara,Corinthians,Ceara,Castelao,2,1,CE,SP,CE
2020,16,14/10/2020,18:00,Quarta-Feira,Palmeiras,Coritiba,Coritiba,Allianz Parque,1,3,SP,PR,PR
2020,16,14/10/2020,19:15,Quarta-Feira,Gremio,Botafogo-RJ,Gremio,Arena do Gremio,3,1,RS,RJ,RS
2020,16,14/10/2020,20:30,Quarta-Feira,Santos,Atletico-GO,Atletico-GO,Vila Belmiro,0,1,SP,GO,GO
2020,16,14/10/2020,21:30,Quarta-Feira,Atletico-MG,Fluminense,-,Mineirao,1,1,MG,RJ,-
2020,16,14/10/2020,21:30,Quarta-Feira,Sport,Internacional,Internacional,Ilha do Retiro,3,5,PE,RS,RS
2020,16,14/10/2020,21:30,Quarta-Feira,Athletico-PR,Corinthians,Corinthians,Arena da Baixada,0,1,PR,SP,SP
2020,16,15/10/2020,20:00,Quinta-Feira,Flamengo,Bragantino,-,Maracana,1,1,RJ,SP,-
2020,16,16/10/2020,20:00,Sexta-Feira,Goias,Bahia,-,Serrinha,1,1,GO,BA,-
2020,16,19/11/2020,19:00,Quinta-Feira,Vasco,Fortaleza,-,Sao Januario,0,0,RJ,CE,-
2020,16,25/11/2020,19:15,Quarta-Feira,Ceara,Sao Paulo,-,Castelao,1,1,CE,SP,-
2020,17,17/10/2020,19:00,Sabado,Fluminense,Ceara,-,Maracana,2,2,RJ,CE,-
2020,17,17/10/2020,19:00,Sabado,Coritiba,Santos,Santos,Couto Pereira,1,2,PR,SP,SP
2020,17,17/10/2020,19:00,Sabado,Atletico-GO,Athletico-PR,-,Olimpico Monumental,1,1,GO,PR,-
2020,17,17/10/2020,21:00,Sabado,Sao Paulo,Gremio,-,Morumbi,0,0,SP,RS,-
2020,17,18/10/2020,16:00,Domingo,Corinthians,Flamengo,Flamengo,Neo Quimica Arena,1,5,SP,RJ,RJ
2020,17,18/10/2020,18:15,Domingo,Internacional,Vasco,Internacional,Beira Rio,2,0,RS,RJ,RS
2020,17,18/10/2020,20:30,Domingo,Bragantino,Sport,Bragantino,Nabi Abi Chedid,2,0,SP,PE,SP
2020,17,18/10/2020,20:30,Domingo,Fortaleza,Palmeiras,Fortaleza,Castelao,2,0,CE,SP,CE
2020,17,19/10/2020,20:00,Segunda-Feira,Botafogo-RJ,Goias,-,Nilton Santos (Engenhao),0,0,RJ,GO,-
2020,17,19/10/2020,20:00,Segunda-Feira,Bahia,Atletico-MG,Bahia,Pituacu,3,1,BA,MG,BA
2020,18,21/10/2020,21:30,Quarta-Feira,Vasco,Corinthians,Corinthians,Sao Januario,1,2,RJ,SP,SP
2020,18,24/10/2020,17:00,Sabado,Bragantino,Goias,Bragantino,Nabi Abi Chedid,2,0,SP,GO,SP
2020,18,24/10/2020,19:00,Sabado,Ceara,Coritiba,Ceara,Castelao,2,1,CE,PR,CE
2020,18,24/10/2020,21:00,Sabado,Atletico-MG,Sport,-,Mineirao,0,0,MG,PE,-
2020,18,25/10/2020,16:00,Domingo,Fluminense,Santos,Fluminense,Maracana,3,1,RJ,SP,RJ
2020,18,25/10/2020,16:00,Domingo,Atletico-GO,Palmeiras,Palmeiras,Olimpico Monumental,0,3,GO,SP,SP
2020,18,25/10/2020,18:15,Domingo,Internacional,Flamengo,-,Beira Rio,2,2,RS,RJ,-
2020,18,25/10/2020,18:15,Domingo,Athletico-PR,Gremio,Gremio,Arena da Baixada,1,2,PR,RS,RS
2020,18,11/11/2020,18:45,Quarta-Feira,Bahia,Fortaleza,Bahia,Itaipava Arena Fonte Nova,2,1,BA,CE,BA
2020,18,09/12/2020,21:30,Quarta-Feira,Sao Paulo,Botafogo-RJ,Sao Paulo,Morumbi,4,0,SP,RJ,SP
2020,19,31/10/2020,17:00,Sabado,Botafogo-RJ,Ceara,-,Nilton Santos (Engenhao),2,2,RJ,CE,-
2020,19,31/10/2020,19:00,Sabado,Corinthians,Internacional,Corinthians,Neo Quimica Arena,1,0,SP,RS,SP
2020,19,31/10/2020,19:00,Sabado,Coritiba,Atletico-GO,Coritiba,Couto Pereira,1,0,PR,GO,PR
2020,19,31/10/2020,21:00,Sabado,Fortaleza,Fluminense,Fluminense,Castelao,0,1,CE,RJ,RJ
2020,19,01/11/2020,16:00,Domingo,Flamengo,Sao Paulo,Sao Paulo,Maracana,1,4,RJ,SP,SP
2020,19,01/11/2020,16:00,Domingo,Sport,Athletico-PR,Sport,Ilha do Retiro,1,0,PE,PR,PE
2020,19,01/11/2020,18:15,Domingo,Santos,Bahia,Santos,Vila Belmiro,3,1,SP,BA,SP
2020,19,01/11/2020,20:30,Domingo,Goias,Vasco,-,Serrinha,1,1,GO,RJ,-
2020,19,02/11/2020,17:00,Segunda-Feira,Palmeiras,Atletico-MG,Palmeiras,Allianz Parque,3,0,SP,MG,SP
2020,19,02/11/2020,20:00,Segunda-Feira,Gremio,Bragantino,Gremio,Arena do Gremio,2,1,RS,SP,RS
2020,20,07/11/2020,18:00,Sabado,Athletico-PR,Fortaleza,Athletico-PR,Arena da Baixada,2,1,PR,CE,PR
2020,20,07/11/2020,19:00,Sabado,Sao Paulo,Goias,Sao Paulo,Morumbi,2,1,SP,GO,SP
2020,20,07/11/2020,21:00,Sabado,Atletico-GO,Corinthians,-,Olimpico Monumental,1,1,GO,SP,-
2020,20,08/11/2020,16:00,Domingo,Vasco,Palmeiras,Palmeiras,Sao Januario,0,1,RJ,SP,SP
2020,20,08/11/2020,16:00,Domingo,Internacional,Coritiba,-,Beira Rio,2,2,RS,PR,-
2020,20,08/11/2020,18:15,Domingo,Bragantino,Santos,-,Nabi Abi Chedid,1,1,SP,SP,-
2020,20,08/11/2020,18:15,Domingo,Atletico-MG,Flamengo,Atletico-MG,Mineirao,4,0,MG,RJ,MG
2020,20,08/11/2020,18:15,Domingo,Bahia,Botafogo-RJ,Bahia,Itaipava Arena Fonte Nova,1,0,BA,RJ,BA
2020,20,08/11/2020,20:30,Domingo,Fluminense,Gremio,Gremio,Maracana,0,1,RJ,RS,RS
2020,20,08/11/2020,20:30,Domingo,Ceara,Sport,-,Castelao,0,0,CE,PE,-
2020,21,14/11/2020,16:30,Sabado,Santos,Internacional,Santos,Vila Belmiro,2,0,SP,RS,SP
2020,21,14/11/2020,16:30,Sabado,Sport,Vasco,Vasco,Ilha do Retiro,0,2,PE,RJ,RJ
2020,21,14/11/2020,17:00,Sabado,Goias,Athletico-PR,Athletico-PR,Serrinha,0,1,GO,PR,PR
2020,21,14/11/2020,19:00,Sabado,Corinthians,Atletico-MG,Atletico-MG,Neo Quimica Arena,1,2,SP,MG,MG
2020,21,14/11/2020,19:00,Sabado,Gremio,Ceara,Gremio,Arena do Gremio,4,2,RS,CE,RS
2020,21,14/11/2020,19:00,Sabado,Fortaleza,Sao Paulo,Sao Paulo,Castelao,2,3,CE,SP,SP
2020,21,14/11/2020,21:30,Sabado,Flamengo,Atletico-GO,-,Maracana,1,1,RJ,GO,-
2020,21,14/11/2020,21:30,Sabado,Palmeiras,Fluminense,Palmeiras,Allianz Parque,2,0,SP,RJ,SP
2020,21,16/11/2020,18:00,Segunda-Feira,Coritiba,Bahia,Bahia,Couto Pereira,1,2,PR,BA,BA
2020,21,16/11/2020,20:00,Segunda-Feira,Botafogo-RJ,Bragantino,Bragantino,Nilton Santos (Engenhao),1,2,RJ,SP,SP
2020,22,20/11/2020,20:00,Sexta-Feira,Bragantino,Bahia,Bragantino,Nabi Abi Chedid,4,0,SP,BA,SP
2020,22,21/11/2020,19:00,Sabado,Flamengo,Coritiba,Flamengo,Maracana,3,1,RJ,PR,RJ
2020,22,21/11/2020,19:00,Sabado,Athletico-PR,Santos,Athletico-PR,Arena da Baixada,1,0,PR,SP,PR
2020,22,21/11/2020,21:00,Sabado,Goias,Palmeiras,Goias,Serrinha,1,0,GO,SP,GO
2020,22,22/11/2020,16:00,Domingo,Sao Paulo,Vasco,-,Morumbi,1,1,SP,RJ,-
2020,22,22/11/2020,16:00,Domingo,Ceara,Atletico-MG,-,Castelao,2,2,CE,MG,-
2020,22,22/11/2020,18:15,Domingo,Botafogo-RJ,Fortaleza,Fortaleza,Nilton Santos (Engenhao),1,2,RJ,CE,CE
2020,22,22/11/2020,18:15,Domingo,Internacional,Fluminense,Fluminense,Beira Rio,1,2,RS,RJ,RJ
2020,22,22/11/2020,20:30,Domingo,Corinthians,Gremio,-,Neo Quimica Arena,0,0,SP,RS,-
2020,22,23/11/2020,20:00,Segunda-Feira,Sport,Atletico-GO,Atletico-GO,Ilha do Retiro,0,1,PE,GO,GO
2020,23,25/11/2020,21:30,Quarta-Feira,Atletico-MG,Botafogo-RJ,Atletico-MG,Mineirao,2,1,MG,RJ,MG
2020,23,25/11/2020,21:30,Quarta-Feira,Coritiba,Corinthians,Corinthians,Couto Pereira,0,1,PR,SP,SP
2020,23,26/11/2020,20:00,Quinta-Feira,Fortaleza,Goias,-,Castelao,1,1,CE,GO,-
2020,23,28/11/2020,17:00,Sabado,Palmeiras,Athletico-PR,Palmeiras,Allianz Parque,3,0,SP,PR,SP
2020,23,28/11/2020,17:00,Sabado,Santos,Sport,Santos,Vila Belmiro,4,2,SP,PE,SP
2020,23,28/11/2020,19:00,Sabado,Bahia,Sao Paulo,Sao Paulo,Itaipava Arena Fonte Nova,1,3,BA,SP,SP
2020,23,28/11/2020,21:00,Sabado,Atletico-GO,Internacional,-,Antonio Accioly,0,0,GO,RS,-
2020,23,30/11/2020,18:00,Segunda-Feira,Vasco,Ceara,Ceara,Sao Januario,1,4,RJ,CE,CE
2020,23,30/11/2020,20:00,Segunda-Feira,Fluminense,Bragantino,-,Maracana,0,0,RJ,SP,-
2020,23,28/01/2021,20:00,Quinta-Feira,Gremio,Flamengo,Flamengo,Arena do Gremio,2,4,RS,RJ,RJ
2020,24,02/12/2020,21:30,Quarta-Feira,Fortaleza,Corinthians,-,Castelao,0,0,CE,SP,-
2020,24,05/12/2020,17:00,Sabado,Botafogo-RJ,Flamengo,Flamengo,Nilton Santos (Engenhao),0,1,RJ,RJ,RJ
2020,24,05/12/2020,17:00,Sabado,Santos,Palmeiras,-,Vila Belmiro,2,2,SP,SP,-
2020,24,05/12/2020,19:00,Sabado,Fluminense,Athletico-PR,Fluminense,Maracana,3,1,RJ,PR,RJ
2020,24,05/12/2020,19:00,Sabado,Bahia,Ceara,Ceara,Itaipava Arena Fonte Nova,0,2,BA,CE,CE
2020,24,05/12/2020,21:00,Sabado,Coritiba,Bragantino,-,Couto Pereira,0,0,PR,SP,-
2020,24,06/12/2020,16:00,Domingo,Sao Paulo,Sport,Sao Paulo,Morumbi,1,0,SP,PE,SP
2020,24,06/12/2020,16:00,Domingo,Gremio,Vasco,Gremio,Arena do Gremio,4,0,RS,RJ,RS
2020,24,06/12/2020,18:15,Domingo,Atletico-MG,Internacional,-,Mineirao,2,2,MG,RS,-
2020,24,07/12/2020,20:00,Segunda-Feira,Atletico-GO,Goias,Goias,Antonio Accioly,0,1,GO,GO,GO
2020,25,12/12/2020,17:00,Sabado,Bragantino,Fortaleza,Bragantino,Nabi Abi Chedid,2,1,SP,CE,SP
2020,25,12/12/2020,17:00,Sabado,Athletico-PR,Atletico-MG,Atletico-MG,Arena da Baixada,0,1,PR,MG,MG
2020,25,12/12/2020,19:00,Sabado,Palmeiras,Bahia,Palmeiras,Allianz Parque,3,0,SP,BA,SP
2020,25,12/12/2020,19:00,Sabado,Internacional,Botafogo-RJ,Internacional,Beira Rio,2,1,RS,RJ,RS
2020,25,12/12/2020,21:00,Sabado,Ceara,Atletico-GO,Atletico-GO,Castelao,1,2,CE,GO,GO
2020,25,12/12/2020,21:00,Sabado,Goias,Gremio,-,Serrinha,0,0,GO,RS,-
2020,25,13/12/2020,16:00,Domingo,Flamengo,Santos,Flamengo,Maracana,4,1,RJ,SP,RJ
2020,25,13/12/2020,18:15,Domingo,Corinthians,Sao Paulo,Corinthians,Neo Quimica Arena,1,0,SP,SP,SP
2020,25,13/12/2020,18:15,Domingo,Sport,Coritiba,Sport,Ilha do Retiro,1,0,PE,PR,PE
2020,25,13/12/2020,20:30,Domingo,Vasco,Fluminense,-,Sao Januario,1,1,RJ,RJ,-
2020,26,16/12/2020,21:30,Quarta-Feira,Sao Paulo,Atletico-MG,Sao Paulo,Morumbi,3,0,SP,MG,SP
2020,26,16/12/2020,21:30,Quarta-Feira,Atletico-GO,Fluminense,Atletico-GO,Antonio Accioly,2,1,GO,RJ,GO
2020,26,19/12/2020,19:00,Sabado,Sport,Gremio,-,Ilha do Retiro,1,1,PE,RS,-
2020,26,19/12/2020,21:00,Sabado,Internacional,Palmeiras,Internacional,Beira Rio,2,0,RS,SP,RS
2020,26,19/12/2020,21:00,Sabado,Coritiba,Botafogo-RJ,Botafogo-RJ,Couto Pereira,1,2,PR,RJ,RJ
2020,26,20/12/2020,16:00,Domingo,Vasco,Santos,Vasco,Sao Januario,1,0,RJ,SP,RJ
2020,26,20/12/2020,16:00,Domingo,Bragantino,Athletico-PR,Athletico-PR,Nabi Abi Chedid,0,1,SP,PR,PR
2020,26,20/12/2020,18:15,Domingo,Flamengo,Bahia,Flamengo,Maracana,4,3,RJ,BA,RJ
2020,26,20/12/2020,20:30,Domingo,Fortaleza,Ceara,Ceara,Castelao,0,2,CE,CE,CE
2020,26,21/12/2020,20:00,Segunda-Feira,Corinthians,Goias,Corinthians,Neo Quimica Arena,2,1,SP,GO,SP
2020,27,26/12/2020,17:00,Sabado,Atletico-MG,Coritiba,Atletico-MG,Mineirao,2,0,MG,PR,MG
2020,27,26/12/2020,19:00,Sabado,Fortaleza,Flamengo,-,Castelao,0,0,CE,RJ,-
2020,27,26/12/2020,19:00,Sabado,Goias,Sport,Goias,Serrinha,1,0,GO,PE,GO
2020,27,26/12/2020,21:00,Sabado,Fluminense,Sao Paulo,Sao Paulo,Maracana,1,2,RJ,SP,SP
2020,27,27/12/2020,16:00,Domingo,Botafogo-RJ,Corinthians,Corinthians,Nilton Santos (Engenhao),0,2,RJ,SP,SP
2020,27,27/12/2020,16:00,Domingo,Bahia,Internacional,Internacional,Itaipava Arena Fonte Nova,1,2,BA,RS,RS
2020,27,27/12/2020,18:15,Domingo,Palmeiras,Bragantino,Palmeiras,Allianz Parque,1,0,SP,SP,SP
2020,27,27/12/2020,18:15,Domingo,Santos,Ceara,-,Vila Belmiro,1,1,SP,CE,-
2020,27,27/12/2020,18:15,Domingo,Athletico-PR,Vasco,Athletico-PR,Arena da Baixada,3,0,PR,RJ,PR
2020,27,27/12/2020,20:30,Domingo,Gremio,Atletico-GO,Gremio,Arena do Gremio,2,1,RS,GO,RS
2020,28,06/01/2021,19:15,Quarta-Feira,Botafogo-RJ,Athletico-PR,Athletico-PR,Nilton Santos (Engenhao),0,2,RJ,PR,PR
2020,28,06/01/2021,19:15,Quarta-Feira,Gremio,Bahia,Gremio,Arena do Gremio,2,1,RS,BA,RS
2020,28,06/01/2021,20:30,Quarta-Feira,Sport,Fortaleza,Sport,Ilha do Retiro,1,0,PE,CE,PE
2020,28,06/01/2021,20:30,Quarta-Feira,Coritiba,Goias,Goias,Couto Pereira,1,2,PR,GO,GO
2020,28,06/01/2021,21:30,Quarta-Feira,Flamengo,Fluminense,Fluminense,Maracana,1,2,RJ,RJ,RJ
2020,28,06/01/2021,21:30,Quarta-Feira,Bragantino,Sao Paulo,Bragantino,Nabi Abi Chedid,4,2,SP,SP,SP
2020,28,07/01/2021,19:00,Quinta-Feira,Ceara,Internacional,Internacional,Castelao,0,2,CE,RS,RS
2020,28,07/01/2021,21:00,Quinta-Feira,Atletico-GO,Vasco,-,Antonio Accioly,0,0,GO,RJ,-
2020,28,18/01/2021,19:00,Segunda-Feira,Palmeiras,Corinthians,Palmeiras,Allianz Parque,4,0,SP,SP,SP
2020,28,26/01/2021,20:00,Terça-Feira,Atletico-MG,Santos,Atletico-MG,Mineirao,2,0,MG,SP,MG
2020,29,09/01/2021,19:00,Sabado,Sport,Palmeiras,Palmeiras,Ilha do Retiro,0,1,PE,SP,SP
2020,29,09/01/2021,19:00,Sabado,Coritiba,Athletico-PR,-,Couto Pereira,0,0,PR,PR,-
2020,29,09/01/2021,21:00,Sabado,Fortaleza,Gremio,-,Castelao,0,0,CE,RS,-
2020,29,10/01/2021,16:00,Domingo,Flamengo,Ceara,Ceara,Maracana,0,2,RJ,CE,CE
2020,29,10/01/2021,16:00,Domingo,Sao Paulo,Santos,Santos,Morumbi,0,1,SP,SP,SP
2020,29,10/01/2021,18:15,Domingo,Internacional,Goias,Internacional,Beira Rio,1,0,RS,GO,RS
2020,29,10/01/2021,18:15,Domingo,Atletico-GO,Bahia,-,Antonio Accioly,1,1,GO,BA,-
2020,29,10/01/2021,20:30,Domingo,Vasco,Botafogo-RJ,Vasco,Sao Januario,3,0,RJ,RJ,RJ
2020,29,11/01/2021,20:00,Segunda-Feira,Bragantino,Atletico-MG,-,Nabi Abi Chedid,2,2,SP,MG,-
2020,29,13/01/2021,21:30,Quarta-Feira,Corinthians,Fluminense,Corinthians,Neo Quimica Arena,5,0,SP,RJ,SP
2020,30,15/01/2021,21:30,Sexta-Feira,Palmeiras,Gremio,-,Allianz Parque,1,1,SP,RS,-
2020,30,16/01/2021,19:00,Sabado,Fluminense,Sport,Fluminense,Nilton Santos (Engenhao),1,0,RJ,PE,RJ
2020,30,16/01/2021,21:00,Sabado,Vasco,Coritiba,Coritiba,Sao Januario,0,1,RJ,PR,PR
2020,30,17/01/2021,16:00,Domingo,Santos,Botafogo-RJ,Santos,Vila Belmiro,2,1,SP,RJ,SP
2020,30,17/01/2021,16:00,Domingo,Athletico-PR,Sao Paulo,-,Arena da Baixada,1,1,PR,SP,-
2020,30,17/01/2021,18:15,Domingo,Atletico-MG,Atletico-GO,Atletico-MG,Mineirao,3,1,MG,GO,MG
2020,30,17/01/2021,20:30,Domingo,Internacional,Fortaleza,Internacional,Beira Rio,4,2,RS,CE,RS
2020,30,17/01/2021,20:30,Domingo,Ceara,Bragantino,Bragantino,Castelao,1,2,CE,SP,SP
2020,30,18/01/2021,20:00,Segunda-Feira,Goias,Flamengo,Flamengo,Serrinha,0,3,GO,RJ,RJ
2020,30,28/01/2021,19:00,Quinta-Feira,Bahia,Corinthians,Bahia,Itaipava Arena Fonte Nova,2,1,BA,SP,BA
2020,31,20/01/2021,17:00,Quarta-Feira,Botafogo-RJ,Atletico-GO,Atletico-GO,Nilton Santos (Engenhao),1,3,RJ,GO,GO
2020,31,20/01/2021,18:00,Quarta-Feira,Bahia,Athletico-PR,Bahia,Itaipava Arena Fonte Nova,1,0,BA,PR,BA
2020,31,20/01/2021,19:15,Quarta-Feira,Gremio,Atletico-MG,-,Arena do Gremio,1,1,RS,MG,-
2020,31,20/01/2021,20:30,Quarta-Feira,Coritiba,Fluminense,-,Couto Pereira,3,3,PR,RJ,-
2020,31,20/01/2021,21:30,Quarta-Feira,Sao Paulo,Internacional,Internacional,Morumbi,1,5,SP,RS,RS
2020,31,20/01/2021,21:30,Quarta-Feira,Bragantino,Vasco,Bragantino,Nabi Abi Chedid,4,1,SP,RJ,SP
2020,31,21/01/2021,19:00,Quinta-Feira,Flamengo,Palmeiras,Flamengo,Mane Garrincha,2,0,RJ,SP,RJ
2020,31,21/01/2021,19:00,Quinta-Feira,Fortaleza,Santos,Fortaleza,Castelao,2,0,CE,SP,CE
2020,31,21/01/2021,19:00,Quinta-Feira,Goias,Ceara,Ceara,Serrinha,0,4,GO,CE,CE
2020,31,21/01/2021,21:00,Quinta-Feira,Corinthians,Sport,Corinthians,Neo Quimica Arena,3,0,SP,PE,SP
2020,32,23/01/2021,19:00,Sabado,Sao Paulo,Coritiba,-,Morumbi,1,1,SP,PR,-
